time,speedX,speedY,speedZ,trackPos,angle,gear,rpm,acceleration,brake,steer,distFromStart,distRaced,racePos,track,wheelSpinVel,z
-0.682,-0.0209212,-0.00117706,0.00048634,0.333296,-0.000922982,0,942.478,0.0,0.0,0.0,2180.93,0.0,1,"[3.33352, 3.45026, 3.84717, 4.70996, 6.6564, 9.72191, 12.8355, 19.097, 37.8486, 187.776, 77.3049, 38.5928, 25.8463, 19.5411, 13.3543, 9.43654, 7.7019, 6.90336, 6.66648]","[0.0, 0.0, 0.0, 0.0]",0.344995
-0.662,-0.0209212,-0.00117706,0.00048634,0.333296,-0.000922982,0,942.478,0.0,0.0,0.0,2180.93,0.0,1,"[3.33352, 3.45026, 3.84717, 4.70996, 6.6564, 9.72191, 12.8355, 19.097, 37.8486, 187.776, 77.3049, 38.5928, 25.8463, 19.5411, 13.3543, 9.43654, 7.7019, 6.90336, 6.66648]","[0.0, 0.0, 0.0, 0.0]",0.344995
-0.642,-0.0209212,-0.00117706,0.00048634,0.333296,-0.000922982,0,942.478,0.0,0.0,0.0,2180.93,0.0,1,"[3.33352, 3.45026, 3.84717, 4.70996, 6.6564, 9.72191, 12.8355, 19.097, 37.8486, 187.776, 77.3049, 38.5928, 25.8463, 19.5411, 13.3543, 9.43654, 7.7019, 6.90336, 6.66648]","[0.0, 0.0, 0.0, 0.0]",0.344995
-0.622,-0.0209212,-0.00117706,0.00048634,0.333296,-0.000922982,0,942.478,0.0,0.0,0.0,2180.93,0.0,1,"[3.33352, 3.45026, 3.84717, 4.70996, 6.6564, 9.72191, 12.8355, 19.097, 37.8486, 187.776, 77.3049, 38.5928, 25.8463, 19.5411, 13.3543, 9.43654, 7.7019, 6.90336, 6.66648]","[0.0, 0.0, 0.0, 0.0]",0.344995
-0.602,-0.0209212,-0.00117706,0.00048634,0.333296,-0.000922982,0,942.478,0.0,0.0,0.0,2180.93,0.0,1,"[3.33352, 3.45026, 3.84717, 4.70996, 6.6564, 9.72191, 12.8355, 19.097, 37.8486, 187.776, 77.3049, 38.5928, 25.8463, 19.5411, 13.3543, 9.43654, 7.7019, 6.90336, 6.66648]","[0.0, 0.0, 0.0, 0.0]",0.344995
-0.582,-0.0209212,-0.00117706,0.00048634,0.333296,-0.000922982,0,942.478,0.0,0.0,0.0,2180.93,0.0,1,"[3.33352, 3.45026, 3.84717, 4.70996, 6.6564, 9.72191, 12.8355, 19.097, 37.8486, 187.776, 77.3049, 38.5928, 25.8463, 19.5411, 13.3543, 9.43654, 7.7019, 6.90336, 6.66648]","[0.0, 0.0, 0.0, 0.0]",0.344995
-0.562,-0.0209212,-0.00117706,0.00048634,0.333296,-0.000922982,0,942.478,0.0,0.0,0.0,2180.93,0.0,1,"[3.33352, 3.45026, 3.84717, 4.70996, 6.6564, 9.72191, 12.8355, 19.097, 37.8486, 187.776, 77.3049, 38.5928, 25.8463, 19.5411, 13.3543, 9.43654, 7.7019, 6.90336, 6.66648]","[0.0, 0.0, 0.0, 0.0]",0.344995
-0.542,-0.0209212,-0.00117706,0.00048634,0.333296,-0.000922982,0,942.478,0.0,0.0,0.0,2180.93,0.0,1,"[3.33352, 3.45026, 3.84717, 4.70996, 6.6564, 9.72191, 12.8355, 19.097, 37.8486, 187.776, 77.3049, 38.5928, 25.8463, 19.5411, 13.3543, 9.43654, 7.7019, 6.90336, 6.66648]","[0.0, 0.0, 0.0, 0.0]",0.344995
-0.522,-0.0209212,-0.00117706,0.00048634,0.333296,-0.000922982,0,942.478,0.0,0.0,0.0,2180.93,0.0,1,"[3.33352, 3.45026, 3.84717, 4.70996, 6.6564, 9.72191, 12.8355, 19.097, 37.8486, 187.776, 77.3049, 38.5928, 25.8463, 19.5411, 13.3543, 9.43654, 7.7019, 6.90336, 6.66648]","[0.0, 0.0, 0.0, 0.0]",0.344995
-0.502,-0.0209212,-0.00117706,0.00048634,0.333296,-0.000922982,0,942.478,0.0,0.0,0.0,2180.93,0.0,1,"[3.33352, 3.45026, 3.84717, 4.70996, 6.6564, 9.72191, 12.8355, 19.097, 37.8486, 187.776, 77.3049, 38.5928, 25.8463, 19.5411, 13.3543, 9.43654, 7.7019, 6.90336, 6.66648]","[0.0, 0.0, 0.0, 0.0]",0.344995
-0.482,-0.0209212,-0.00117706,0.00048634,0.333296,-0.000922982,0,942.478,0.0,0.0,0.0,2180.93,0.0,1,"[3.33352, 3.45026, 3.84717, 4.70996, 6.6564, 9.72191, 12.8355, 19.097, 37.8486, 187.776, 77.3049, 38.5928, 25.8463, 19.5411, 13.3543, 9.43654, 7.7019, 6.90336, 6.66648]","[0.0, 0.0, 0.0, 0.0]",0.344995
-0.462,-0.0209212,-0.00117706,0.00048634,0.333296,-0.000922982,0,942.478,0.0,0.0,0.0,2180.93,0.0,1,"[3.33352, 3.45026, 3.84717, 4.70996, 6.6564, 9.72191, 12.8355, 19.097, 37.8486, 187.776, 77.3049, 38.5928, 25.8463, 19.5411, 13.3543, 9.43654, 7.7019, 6.90336, 6.66648]","[0.0, 0.0, 0.0, 0.0]",0.344995
-0.442,-0.0209212,-0.00117706,0.00048634,0.333296,-0.000922982,0,942.478,0.0,0.0,0.0,2180.93,0.0,1,"[3.33352, 3.45026, 3.84717, 4.70996, 6.6564, 9.72191, 12.8355, 19.097, 37.8486, 187.776, 77.3049, 38.5928, 25.8463, 19.5411, 13.3543, 9.43654, 7.7019, 6.90336, 6.66648]","[0.0, 0.0, 0.0, 0.0]",0.344995
-0.422,-0.0209212,-0.00117706,0.00048634,0.333296,-0.000922982,0,942.478,0.0,0.0,0.0,2180.93,0.0,1,"[3.33352, 3.45026, 3.84717, 4.70996, 6.6564, 9.72191, 12.8355, 19.097, 37.8486, 187.776, 77.3049, 38.5928, 25.8463, 19.5411, 13.3543, 9.43654, 7.7019, 6.90336, 6.66648]","[0.0, 0.0, 0.0, 0.0]",0.344995
-0.402,-0.0209212,-0.00117706,0.00048634,0.333296,-0.000922982,0,942.478,0.0,0.0,0.0,2180.93,0.0,1,"[3.33352, 3.45026, 3.84717, 4.70996, 6.6564, 9.72191, 12.8355, 19.097, 37.8486, 187.776, 77.3049, 38.5928, 25.8463, 19.5411, 13.3543, 9.43654, 7.7019, 6.90336, 6.66648]","[0.0, 0.0, 0.0, 0.0]",0.344995
-0.382,-0.0209212,-0.00117706,0.00048634,0.333296,-0.000922982,0,942.478,0.0,0.0,0.0,2180.93,0.0,1,"[3.33352, 3.45026, 3.84717, 4.70996, 6.6564, 9.72191, 12.8355, 19.097, 37.8486, 187.776, 77.3049, 38.5928, 25.8463, 19.5411, 13.3543, 9.43654, 7.7019, 6.90336, 6.66648]","[0.0, 0.0, 0.0, 0.0]",0.344995
-0.362,-0.0209212,-0.00117706,0.00048634,0.333296,-0.000922982,0,942.478,0.0,0.0,0.0,2180.93,0.0,1,"[3.33352, 3.45026, 3.84717, 4.70996, 6.6564, 9.72191, 12.8355, 19.097, 37.8486, 187.776, 77.3049, 38.5928, 25.8463, 19.5411, 13.3543, 9.43654, 7.7019, 6.90336, 6.66648]","[0.0, 0.0, 0.0, 0.0]",0.344995
-0.342,-0.0209212,-0.00117706,0.00048634,0.333296,-0.000922982,0,942.478,0.0,0.0,0.0,2180.93,0.0,1,"[3.33352, 3.45026, 3.84717, 4.70996, 6.6564, 9.72191, 12.8355, 19.097, 37.8486, 187.776, 77.3049, 38.5928, 25.8463, 19.5411, 13.3543, 9.43654, 7.7019, 6.90336, 6.66648]","[0.0, 0.0, 0.0, 0.0]",0.344995
-0.322,-0.0209212,-0.00117706,0.00048634,0.333296,-0.000922982,0,942.478,0.0,0.0,0.0,2180.93,0.0,1,"[3.33352, 3.45026, 3.84717, 4.70996, 6.6564, 9.72191, 12.8355, 19.097, 37.8486, 187.776, 77.3049, 38.5928, 25.8463, 19.5411, 13.3543, 9.43654, 7.7019, 6.90336, 6.66648]","[0.0, 0.0, 0.0, 0.0]",0.344995
-0.302,-0.0209212,-0.00117706,0.00048634,0.333296,-0.000922982,0,942.478,0.0,0.0,0.0,2180.93,0.0,1,"[3.33352, 3.45026, 3.84717, 4.70996, 6.6564, 9.72191, 12.8355, 19.097, 37.8486, 187.776, 77.3049, 38.5928, 25.8463, 19.5411, 13.3543, 9.43654, 7.7019, 6.90336, 6.66648]","[0.0, 0.0, 0.0, 0.0]",0.344995
-0.282,-0.0209212,-0.00117706,0.00048634,0.333296,-0.000922982,0,942.478,0.0,0.0,0.0,2180.93,0.0,1,"[3.33352, 3.45026, 3.84717, 4.70996, 6.6564, 9.72191, 12.8355, 19.097, 37.8486, 187.776, 77.3049, 38.5928, 25.8463, 19.5411, 13.3543, 9.43654, 7.7019, 6.90336, 6.66648]","[0.0, 0.0, 0.0, 0.0]",0.344995
-0.262,-0.0209212,-0.00117706,0.00048634,0.333296,-0.000922982,0,942.478,0.0,0.0,0.0,2180.93,0.0,1,"[3.33352, 3.45026, 3.84717, 4.70996, 6.6564, 9.72191, 12.8355, 19.097, 37.8486, 187.776, 77.3049, 38.5928, 25.8463, 19.5411, 13.3543, 9.43654, 7.7019, 6.90336, 6.66648]","[0.0, 0.0, 0.0, 0.0]",0.344995
-0.242,-0.0209212,-0.00117706,0.00048634,0.333296,-0.000922982,0,942.478,0.0,0.0,0.0,2180.93,0.0,1,"[3.33352, 3.45026, 3.84717, 4.70996, 6.6564, 9.72191, 12.8355, 19.097, 37.8486, 187.776, 77.3049, 38.5928, 25.8463, 19.5411, 13.3543, 9.43654, 7.7019, 6.90336, 6.66648]","[0.0, 0.0, 0.0, 0.0]",0.344995
-0.222,-0.0209212,-0.00117706,0.00048634,0.333296,-0.000922982,0,942.478,0.0,0.0,0.0,2180.93,0.0,1,"[3.33352, 3.45026, 3.84717, 4.70996, 6.6564, 9.72191, 12.8355, 19.097, 37.8486, 187.776, 77.3049, 38.5928, 25.8463, 19.5411, 13.3543, 9.43654, 7.7019, 6.90336, 6.66648]","[0.0, 0.0, 0.0, 0.0]",0.344995
-0.202,-0.0209212,-0.00117706,0.00048634,0.333296,-0.000922982,0,942.478,0.0,0.0,0.0,2180.93,0.0,1,"[3.33352, 3.45026, 3.84717, 4.70996, 6.6564, 9.72191, 12.8355, 19.097, 37.8486, 187.776, 77.3049, 38.5928, 25.8463, 19.5411, 13.3543, 9.43654, 7.7019, 6.90336, 6.66648]","[0.0, 0.0, 0.0, 0.0]",0.344995
-0.182,-0.0209212,-0.00117706,0.00048634,0.333296,-0.000922982,0,942.478,0.0,0.0,0.0,2180.93,0.0,1,"[3.33352, 3.45026, 3.84717, 4.70996, 6.6564, 9.72191, 12.8355, 19.097, 37.8486, 187.776, 77.3049, 38.5928, 25.8463, 19.5411, 13.3543, 9.43654, 7.7019, 6.90336, 6.66648]","[0.0, 0.0, 0.0, 0.0]",0.344995
-0.162,-0.0209212,-0.00117706,0.00048634,0.333296,-0.000922982,0,942.478,0.0,0.0,0.0,2180.93,0.0,1,"[3.33352, 3.45026, 3.84717, 4.70996, 6.6564, 9.72191, 12.8355, 19.097, 37.8486, 187.776, 77.3049, 38.5928, 25.8463, 19.5411, 13.3543, 9.43654, 7.7019, 6.90336, 6.66648]","[0.0, 0.0, 0.0, 0.0]",0.344995
-0.142,-0.0209212,-0.00117706,0.00048634,0.333296,-0.000922982,0,942.478,0.0,0.0,0.0,2180.93,0.0,1,"[3.33352, 3.45026, 3.84717, 4.70996, 6.6564, 9.72191, 12.8355, 19.097, 37.8486, 187.776, 77.3049, 38.5928, 25.8463, 19.5411, 13.3543, 9.43654, 7.7019, 6.90336, 6.66648]","[0.0, 0.0, 0.0, 0.0]",0.344995
-0.122,-0.0209212,-0.00117706,0.00048634,0.333296,-0.000922982,0,942.478,0.0,0.0,0.0,2180.93,0.0,1,"[3.33352, 3.45026, 3.84717, 4.70996, 6.6564, 9.72191, 12.8355, 19.097, 37.8486, 187.776, 77.3049, 38.5928, 25.8463, 19.5411, 13.3543, 9.43654, 7.7019, 6.90336, 6.66648]","[0.0, 0.0, 0.0, 0.0]",0.344995
-0.102,-0.0209212,-0.00117706,0.00048634,0.333296,-0.000922982,0,942.478,0.0,0.0,0.0,2180.93,0.0,1,"[3.33352, 3.45026, 3.84717, 4.70996, 6.6564, 9.72191, 12.8355, 19.097, 37.8486, 187.776, 77.3049, 38.5928, 25.8463, 19.5411, 13.3543, 9.43654, 7.7019, 6.90336, 6.66648]","[0.0, 0.0, 0.0, 0.0]",0.344995
-0.082,-0.0209212,-0.00117706,0.00048634,0.333296,-0.000922982,0,942.478,0.0,0.0,0.0,2180.93,0.0,1,"[3.33352, 3.45026, 3.84717, 4.70996, 6.6564, 9.72191, 12.8355, 19.097, 37.8486, 187.776, 77.3049, 38.5928, 25.8463, 19.5411, 13.3543, 9.43654, 7.7019, 6.90336, 6.66648]","[0.0, 0.0, 0.0, 0.0]",0.344995
-0.062,-0.0209212,-0.00117706,0.00048634,0.333296,-0.000922982,0,942.478,0.0,0.0,0.0,2180.93,0.0,1,"[3.33352, 3.45026, 3.84717, 4.70996, 6.6564, 9.72191, 12.8355, 19.097, 37.8486, 187.776, 77.3049, 38.5928, 25.8463, 19.5411, 13.3543, 9.43654, 7.7019, 6.90336, 6.66648]","[0.0, 0.0, 0.0, 0.0]",0.344995
-0.042,-0.0209212,-0.00117706,0.00048634,0.333296,-0.000922982,0,942.478,0.0,0.0,0.0,2180.93,0.0,1,"[3.33352, 3.45026, 3.84717, 4.70996, 6.6564, 9.72191, 12.8355, 19.097, 37.8486, 187.776, 77.3049, 38.5928, 25.8463, 19.5411, 13.3543, 9.43654, 7.7019, 6.90336, 6.66648]","[0.0, 0.0, 0.0, 0.0]",0.344995
-0.022,-0.0209212,-0.00117706,0.00048634,0.333296,-0.000922982,0,942.478,0.0,0.0,0.0,2180.93,0.0,1,"[3.33352, 3.45026, 3.84717, 4.70996, 6.6564, 9.72191, 12.8355, 19.097, 37.8486, 187.776, 77.3049, 38.5928, 25.8463, 19.5411, 13.3543, 9.43654, 7.7019, 6.90336, 6.66648]","[0.0, 0.0, 0.0, 0.0]",0.344995
0.018,-0.0521586,0.00168672,-0.000533907,0.333296,-0.00119192,0,942.478,0.0,0.0,0.0,2180.93,-0.000244141,1,"[3.33352, 3.45001, 3.84657, 4.7087, 6.65331, 9.71475, 12.8227, 19.0681, 37.7338, 187.918, 77.5458, 38.652, 25.8724, 19.5555, 13.3605, 9.43908, 7.70309, 6.90386, 6.66649]","[-0.715399, 1.09156, -1.32673, 1.64095]",0.345003
0.038,-0.0720505,0.00562216,-0.00141763,0.333296,-0.00141746,1,942.478,0.6,0.0,0.0,2180.93,-0.000488281,1,"[3.33352, 3.44981, 3.84607, 4.70764, 6.65071, 9.70876, 12.812, 19.0439, 37.6381, 188.038, 77.7491, 38.7019, 25.8943, 19.5677, 13.3658, 9.44122, 7.7041, 6.90428, 6.66649]","[0.588207, -0.219701, 1.33099, -0.996632]",0.345006
0.058,-0.0915035,0.0119598,-0.0024583,0.333296,-0.00163967,1,942.478,0.6,0.0,0.0,2180.93,-0.000976563,1,"[3.33352, 3.4496, 3.84558, 4.7066, 6.64816, 9.70285, 12.8014, 19.0201, 37.5443, 188.155, 77.9503, 38.7511, 25.9159, 19.5797, 13.371, 9.44333, 7.70509, 6.90469, 6.66649]","[-0.722025, 1.076, -0.988575, 1.33162]",0.345011
0.078,-0.111421,0.0125397,-0.00338605,0.333299,-0.00186092,1,942.478,0.6,0.0,0.0,2180.93,-0.00146484,1,"[3.33351, 3.44938, 3.84507, 4.70554, 6.6456, 9.69695, 12.7909, 18.9964, 37.4511, 188.271, 78.1519, 38.8004, 25.9375, 19.5917, 13.3761, 9.44544, 7.7061, 6.90512, 6.66651]","[0.591176, -0.230599, 1.33625, -0.984238]",0.345012
0.098,-0.130359,0.0168734,-0.00434883,0.333324,-0.00206024,1,942.478,0.6,0.0,0.0,2180.93,-0.00219727,1,"[3.33339, 3.44907, 3.84449, 4.70443, 6.64307, 9.69132, 12.781, 18.9745, 37.3664, 188.377, 78.3357, 38.8455, 25.9575, 19.6029, 13.381, 9.44751, 7.70713, 6.90562, 6.66663]","[-0.716201, 1.04729, -0.988461, 1.33581]",0.345012
0.118,-0.149402,0.0159658,-0.00490201,0.333354,-0.00222475,1,942.478,0.6,0.0,0.0,2180.93,-0.00292969,1,"[3.33324, 3.44877, 3.84395, 4.70345, 6.64089, 9.68653, 12.7726, 18.9562, 37.2962, 188.464, 78.4887, 38.8831, 25.9742, 19.6123, 13.3851, 9.44928, 7.70804, 6.90608, 6.66679]","[0.580578, -0.284238, 1.33324, -0.986288]",0.345011
0.138,-0.167587,0.0196424,-0.00583539,0.333385,-0.00236017,1,942.478,0.6,0.0,0.0,2180.93,-0.00390625,1,"[3.33309, 3.44848, 3.84348, 4.7026, 6.63903, 9.68251, 12.7656, 18.941, 37.2383, 188.535, 78.6154, 38.9143, 25.988, 19.6201, 13.3886, 9.45078, 7.70882, 6.90649, 6.66694]","[-0.742101, 0.973598, -0.993862, 1.32676]",0.345013
0.158,-0.185984,0.0159933,-0.00603925,0.333415,-0.0024646,1,942.478,0.6,0.0,0.0,2180.93,-0.00488281,1,"[3.33293, 3.44823, 3.84307, 4.70189, 6.63753, 9.67929, 12.7601, 18.929, 37.1934, 188.591, 78.7138, 38.9385, 25.9988, 19.6262, 13.3914, 9.45199, 7.70947, 6.90685, 6.6671]","[0.534854, -0.367312, 1.32509, -0.999435]",0.345006
0.178,-0.203968,0.0183503,-0.00644859,0.333446,-0.00255329,1,942.478,0.6,0.0,0.0,2180.93,-0.00585938,1,"[3.33278, 3.44799, 3.8427, 4.70126, 6.63622, 9.67653, 12.7553, 18.9188, 37.1551, 188.639, 78.7978, 38.9593, 26.0081, 19.6314, 13.3937, 9.45305, 7.71004, 6.90717, 6.66725]","[-0.79082, 0.89223, -1.01091, 1.31213]",0.345006
0.198,-0.222278,0.0139188,-0.00719616,0.333473,-0.00262577,1,942.478,0.6,0.0,0.0,2180.93,-0.00708008,1,"[3.33265, 3.44778, 3.84238, 4.70073, 6.63512, 9.67422, 12.7514, 18.9103, 37.1236, 188.678, 78.8667, 38.9764, 26.0158, 19.6358, 13.3957, 9.45393, 7.71053, 6.90745, 6.66739]","[0.487597, -0.443881, 1.3058, -1.01915]",0.345008
0.218,-0.0608292,0.01844,-0.00666945,0.333504,-0.00266153,1,942.478,0.6,0.0,0.0,2180.93,-0.00805664,1,"[3.33249, 3.44759, 3.84213, 4.70035, 6.6344, 9.67282, 12.7491, 18.9057, 37.1072, 188.698, 78.9018, 38.9853, 26.0199, 19.6382, 13.3968, 9.45449, 7.71086, 6.90767, 6.66754]","[-0.828034, 0.838076, 0.465213, 1.96881]",0.344995
0.238,0.151644,0.0257249,-0.00243508,0.333528,-0.00264246,1,942.478,0.6,0.0,0.0,2180.93,-0.00756836,1,"[3.33237, 3.44748, 3.84203, 4.70026, 6.63437, 9.67298, 12.7496, 18.907, 37.1137, 188.688, 78.8855, 38.9817, 26.0185, 19.6375, 13.3966, 9.45448, 7.71092, 6.90776, 6.66766]","[0.423679, -0.441788, 1.61794, 0.0412976]",0.344957
0.26,0.295335,0.0135614,0.00466779,0.33354,-0.00284893,1,942.478,0.6,0.0,0.0,2180.93,-0.00610352,1,"[3.33231, 3.44723, 3.8415, 4.69921, 6.6319, 9.66736, 12.7396, 18.8849, 37.0282, 188.793, 79.0787, 39.0285, 26.039, 19.6489, 13.4016, 9.45653, 7.71191, 6.90821, 6.66773]","[-1.13758, 1.46353, 2.66084, 1.58231]",0.344914
0.28,0.57205,0.0144389,0.0119653,0.333562,-0.00270874,1,942.478,0.6,0.0,0.0,2180.93,-0.00341797,1,"[3.3322, 3.44725, 3.84169, 4.69972, 6.63329, 9.67074, 12.7458, 18.8991, 37.0846, 188.719, 78.9492, 38.9976, 26.0256, 19.6416, 13.3985, 9.45535, 7.71141, 6.90806, 6.66783]","[1.42685, -0.915541, -0.0914297, -0.0965943]",0.34488
0.3,0.738537,-0.0013384,0.0194565,0.333562,-0.00278408,1,942.478,0.6,0.0,0.0,2180.93,-0.000244141,1,"[3.3322, 3.44718, 3.84152, 4.69936, 6.63243, 9.66876, 12.7423, 18.8911, 37.0536, 188.754, 79.0194, 39.0145, 26.033, 19.6457, 13.4003, 9.45607, 7.71175, 6.9082, 6.66783]","[-0.755104, 1.76846, 0.807333, 0.790479]",0.344859
0.32,0.879853,0.00929144,0.0272332,0.333562,-0.00270683,1,942.478,0.6,0.0,0.0,2180.94,0.00439453,1,"[3.3322, 3.44725, 3.84169, 4.69973, 6.6333, 9.67078, 12.7459, 18.8993, 37.0854, 188.709, 78.9474, 38.9972, 26.0254, 19.6415, 13.3985, 9.45533, 7.7114, 6.90806, 6.66783]","[1.83341, -0.530827, 3.30823, 0.534906]",0.344844
0.34,1.08951,0.00498825,0.0345727,0.333562,-0.00278837,1,942.478,0.6,0.0,0.0,2180.94,0.0100098,1,"[3.3322, 3.44718, 3.84151, 4.69934, 6.63237, 9.66863, 12.742, 18.8907, 37.0519, 188.746, 79.0234, 39.0155, 26.0334, 19.646, 13.4004, 9.45611, 7.71177, 6.90821, 6.66783]","[-0.342365, 1.97448, 0.519248, 1.79954]",0.344835
