time,speedX,speedY,speedZ,trackPos,angle,gear,rpm,acceleration,brake,steer,distFromStart,distRaced,racePos,track,wheelSpinVel,z
-0.642,0.0,0.0,-0.000605693,0.333332,0.0,0,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345263
-0.622,0.0,0.0,-0.000605693,0.333332,0.0,0,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345263
-0.602,0.0,0.0,-0.000605693,0.333332,0.0,0,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345263
-0.582,0.0,0.0,-0.000605693,0.333332,0.0,0,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345263
-0.562,0.0,0.0,-0.000605693,0.333332,0.0,0,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345263
-0.542,0.0,0.0,-0.000605693,0.333332,0.0,0,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345263
-0.522,0.0,0.0,-0.000605693,0.333332,0.0,0,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345263
-0.502,0.0,0.0,-0.000605693,0.333332,0.0,0,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345263
-0.482,0.0,0.0,-0.000605693,0.333332,0.0,0,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345263
-0.462,0.0,0.0,-0.000605693,0.333332,0.0,0,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345263
-0.442,0.0,0.0,-0.000605693,0.333332,0.0,0,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345263
-0.422,0.0,0.0,-0.000605693,0.333332,0.0,0,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345263
-0.402,0.0,0.0,-0.000605693,0.333332,0.0,0,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345263
-0.382,0.0,0.0,-0.000605693,0.333332,0.0,0,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345263
-0.362,0.0,0.0,-0.000605693,0.333332,0.0,0,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345263
-0.342,0.0,0.0,-0.000605693,0.333332,0.0,0,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345263
-0.322,0.0,0.0,-0.000605693,0.333332,0.0,0,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345263
-0.302,0.0,0.0,-0.000605693,0.333332,0.0,0,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345263
-0.282,0.0,0.0,-0.000605693,0.333332,0.0,0,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345263
-0.262,0.0,0.0,-0.000605693,0.333332,0.0,0,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345263
-0.242,0.0,0.0,-0.000605693,0.333332,0.0,0,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345263
-0.222,0.0,0.0,-0.000605693,0.333332,0.0,0,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345263
-0.202,0.0,0.0,-0.000605693,0.333332,0.0,0,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345263
-0.182,0.0,0.0,-0.000605693,0.333332,0.0,0,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345263
-0.162,0.0,0.0,-0.000605693,0.333332,0.0,0,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345263
-0.142,0.0,0.0,-0.000605693,0.333332,0.0,0,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345263
-0.122,0.0,0.0,-0.000605693,0.333332,0.0,0,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345263
-0.102,0.0,0.0,-0.000605693,0.333332,0.0,0,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345263
-0.082,0.0,0.0,-0.000605693,0.333332,0.0,0,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345263
-0.062,0.0,0.0,-0.000605693,0.333332,0.0,0,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345263
-0.042,0.0,0.0,-0.000605693,0.333332,0.0,0,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345263
-0.022,0.0,0.0,-0.000605693,0.333332,0.0,0,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345263
0.018,0.0,0.0,-0.000728175,0.333332,0.0,0,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345263
0.038,0.0,0.0,-0.000777679,0.333332,0.0,1,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345262
0.058,0.0,0.0,-0.000787649,0.333332,0.0,1,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345261
0.078,0.0,0.0,-0.000857622,0.333332,0.0,1,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345261
0.098,0.0,0.0,-0.00082033,0.333332,0.0,1,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.34526
0.118,0.0,0.0,-0.000789565,0.333332,0.0,1,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345259
0.138,0.0,0.0,-0.000818238,0.333332,0.0,1,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345259
0.158,0.0,0.0,-0.000835709,0.333332,0.0,1,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345259
0.178,0.0,0.0,-0.000853179,0.333332,0.0,1,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345259
0.198,0.0,0.0,-0.000766337,0.333332,0.0,1,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345258
0.218,0.0,0.0,-0.000757526,0.333332,0.0,1,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345258
0.238,0.0,0.0,-0.00074209,0.333332,0.0,1,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345258
0.26,0.0,0.0,-0.000727098,0.333332,0.0,1,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345258
0.28,0.0,0.0,-0.000718286,0.333332,0.0,1,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345258
0.3,0.0,0.0,-0.000696226,0.333332,0.0,1,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345258
0.32,0.0,0.0,-0.000687414,0.333332,0.0,1,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345258
0.34,0.0,0.0,-0.000678603,0.333332,0.0,1,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345258
0.36,0.0,0.0,-0.000656543,0.333332,0.0,1,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345258
0.38,0.0,0.0,-0.000647731,0.333332,0.0,1,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345258
0.4,0.0,0.0,-0.000614378,0.333332,0.0,1,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345258
0.42,0.0,0.0,-0.000616859,0.333332,0.0,1,942.478,0.0,0.0,0.0,6201.46,0.0,1,"[4.00001, 4.14111, 4.61881, 5.65686, 8.00001, 11.6952, 15.4548, 23.0351, 45.8949, 200.0, 91.7896, 46.0701, 30.9096, 23.3904, 16.0, 11.3137, 9.2376, 8.2822, 7.99999]","[0.0, 0.0, 0.0, 0.0]",0.345258
